0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:21:50 +0530] "POST /VTJDM01_2019/JS_logindb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:21:50 +0530] "GET /VTJDM01_2019/JS_home.jsp HTTP/1.1" 200 3888
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:21:54 +0530] "GET /VTJDM01_2019/Noti_from_hr.jsp HTTP/1.1" 200 3192
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:22:51 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:23:35 +0530] "GET /VTJDM01_2019/JS_login.jsp HTTP/1.1" 200 3320
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:23:44 +0530] "POST /VTJDM01_2019/JS_logindb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:23:44 +0530] "GET /VTJDM01_2019/JS_home.jsp HTTP/1.1" 200 3888
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:23:48 +0530] "GET /VTJDM01_2019/Noti_from_hr.jsp HTTP/1.1" 200 3192
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:23:59 +0530] "GET /VTJDM01_2019/JS_reg.jsp HTTP/1.1" 200 3758
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:24:07 +0530] "GET /VTJDM01_2019/JS_login.jsp HTTP/1.1" 200 3320
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:24:09 +0530] "GET /VTJDM01_2019/JS_reg.jsp HTTP/1.1" 200 3758
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:24:11 +0530] "GET /VTJDM01_2019/JS_login.jsp HTTP/1.1" 200 3320
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:25:08 +0530] "GET /VTJDM01_2019/JS_login.jsp HTTP/1.1" 200 3320
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:25:13 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:25:17 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:25:28 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:25:28 +0530] "GET /VTJDM01_2019/HR_home.jsp HTTP/1.1" 200 7988
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:25:32 +0530] "GET /VTJDM01_2019/AppliedPro.jsp HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:29:32 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:29:35 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:29:45 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:29:45 +0530] "GET /VTJDM01_2019/HR_home.jsp HTTP/1.1" 200 7988
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:29:48 +0530] "GET /VTJDM01_2019/JS_viewpro.jsp HTTP/1.1" 200 7840
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:29:54 +0530] "GET /VTJDM01_2019/AppliedPro.jsp HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:30:24 +0530] "GET /VTJDM01_2019/JS_login.jsp HTTP/1.1" 200 3320
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:30:32 +0530] "POST /VTJDM01_2019/JS_logindb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:30:32 +0530] "GET /VTJDM01_2019/JS_home.jsp HTTP/1.1" 200 3888
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:30:36 +0530] "GET /VTJDM01_2019/Noti_from_hr.jsp HTTP/1.1" 200 3192
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:30:45 +0530] "GET /VTJDM01_2019/trail.jsp?username=shyam&&company_name=IBM HTTP/1.1" 200 7792
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:32:04 +0530] "POST /VTJDM01_2019/JSS HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:32:04 +0530] "GET /VTJDM01_2019/JS_home.jsp HTTP/1.1" 200 3888
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:32:07 +0530] "GET /VTJDM01_2019/Noti_from_hr.jsp HTTP/1.1" 200 3192
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:32:12 +0530] "GET /VTJDM01_2019/HR_response.jsp HTTP/1.1" 200 4005
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:32:18 +0530] "POST /VTJDM01_2019/JSS HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:32:18 +0530] "GET /VTJDM01_2019/JS_home.jsp HTTP/1.1" 200 3888
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:32:23 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:32:26 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:33:06 +0530] "POST /VTJDM01_2019/HR_regdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:33:06 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:34:12 +0530] "POST /VTJDM01_2019/HR_regdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:34:12 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:34:29 +0530] "POST /VTJDM01_2019/HR_regdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:34:29 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:34:31 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:34:43 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:34:45 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:34:55 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:34:56 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:36:04 +0530] "POST /VTJDM01_2019/HR_regdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:36:04 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:36:15 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:36:25 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:36:26 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:36:47 +0530] "GET /VTJDM01_2019/Noti_from_hr.jsp HTTP/1.1" 200 3192
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:36:59 +0530] "GET /VTJDM01_2019/trail.jsp?username=shyam&&company_name=IBM HTTP/1.1" 200 7792
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:38:00 +0530] "POST /VTJDM01_2019/JSS HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:38:00 +0530] "GET /VTJDM01_2019/JS_home.jsp HTTP/1.1" 200 3888
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:38:02 +0530] "GET /VTJDM01_2019/HR_response.jsp HTTP/1.1" 200 4005
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:38:11 +0530] "GET /VTJDM01_2019/Noti_from_hr.jsp HTTP/1.1" 200 3192
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:38:16 +0530] "GET /VTJDM01_2019/Robot_login.jsp HTTP/1.1" 200 3143
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:38:19 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:38:24 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:38:41 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:38:43 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:39:25 +0530] "POST /VTJDM01_2019/HR_regdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:39:25 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:39:33 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:39:44 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:39:45 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:42:16 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:42:22 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:43:35 +0530] "GET /VTJDM01_2019/Admin_login.jsp HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:43:44 +0530] "POST /VTJDM01_2019/Admin_logindb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:43:44 +0530] "GET /VTJDM01_2019/Admin_panel.jsp HTTP/1.1" 200 8393
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:43:46 +0530] "GET /VTJDM01_2019/Accepthr.jsp HTTP/1.1" 200 6364
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:43:50 +0530] "GET /VTJDM01_2019/AcceptHr_db.jsp?hr_mail=ibm78@gmail.com HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:43:50 +0530] "GET /VTJDM01_2019/Accepthr.jsp HTTP/1.1" 200 5698
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:44:03 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:44:07 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:44:14 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:44:16 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:44:26 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:44:26 +0530] "GET /VTJDM01_2019/HR_home.jsp HTTP/1.1" 200 7988
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:44:29 +0530] "GET /VTJDM01_2019/AppliedPro.jsp HTTP/1.1" 200 180225
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:44:50 +0530] "GET /VTJDM01_2019/HR_home.jsp HTTP/1.1" 200 7988
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:44:51 +0530] "GET /VTJDM01_2019/HR_home.jsp HTTP/1.1" 200 7988
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:44:57 +0530] "GET /VTJDM01_2019/Robot_login.jsp HTTP/1.1" 200 3143
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:45:05 +0530] "POST /VTJDM01_2019/Robologin_db.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:45:05 +0530] "GET /VTJDM01_2019/Robot_home1.jsp HTTP/1.1" 200 9842
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:45:18 +0530] "GET /VTJDM01_2019/Searching?admin=no&txt_skills=java&skilltype=All HTTP/1.1" 200 9842
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:45:42 +0530] "POST /VTJDM01_2019/Robologin_db.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:45:42 +0530] "GET /VTJDM01_2019/Robot_home1.jsp HTTP/1.1" 200 9842
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:46:29 +0530] "GET /VTJDM01_2019/Searching?admin=no&txt_skills=java&skilltype=Any HTTP/1.1" 200 9842
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:46:43 +0530] "GET /VTJDM01_2019/profiles.jsp?name=projects%40vertilinktech.com HTTP/1.1" 200 5235
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:46:54 +0530] "GET /VTJDM01_2019/JS_login.jsp HTTP/1.1" 200 3320
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:47:04 +0530] "POST /VTJDM01_2019/JS_logindb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:47:04 +0530] "GET /VTJDM01_2019/JS_home.jsp HTTP/1.1" 200 3888
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:47:06 +0530] "GET /VTJDM01_2019/HR_response.jsp HTTP/1.1" 200 4005
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:47:11 +0530] "GET /VTJDM01_2019/Noti_from_hr.jsp HTTP/1.1" 200 3192
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:47:14 +0530] "GET /VTJDM01_2019/trail.jsp?username=shyam&&company_name=IBM HTTP/1.1" 200 7792
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:47:28 +0530] "GET /VTJDM01_2019/Robot_login.jsp HTTP/1.1" 200 3143
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:47:35 +0530] "GET /VTJDM01_2019/Admin_login.jsp HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:47:44 +0530] "POST /VTJDM01_2019/Admin_logindb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:47:44 +0530] "GET /VTJDM01_2019/Admin_panel.jsp HTTP/1.1" 200 8393
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:47:47 +0530] "GET /VTJDM01_2019/JS_viewpro.jsp HTTP/1.1" 200 9126
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:06 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:10 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:24 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:25 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:33 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:33 +0530] "GET /VTJDM01_2019/HR_home.jsp HTTP/1.1" 200 7988
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:35 +0530] "GET /VTJDM01_2019/JS_viewpro.jsp HTTP/1.1" 200 9126
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:41 +0530] "GET /VTJDM01_2019/AppliedPro.jsp HTTP/1.1" 200 180225
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:45 +0530] "GET /VTJDM01_2019/SendNoti.jsp HTTP/1.1" 200 3056
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:45 +0530] "GET /images/bg.jpg HTTP/1.1" 404 977
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:45 +0530] "GET /images/banner.jpg HTTP/1.1" 404 985
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:48:59 +0530] "GET /VTJDM01_2019/profile_from_admin.jsp HTTP/1.1" 200 3848
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:49:06 +0530] "GET /VTJDM01_2019/SendNoti.jsp HTTP/1.1" 200 3056
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:49:06 +0530] "GET /images/bg.jpg HTTP/1.1" 404 977
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:49:06 +0530] "GET /images/banner.jpg HTTP/1.1" 404 985
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:49:42 +0530] "POST /VTJDM01_2019/SendNotDb.jsp HTTP/1.1" 500 2959
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:51:20 +0530] "GET /VTJDM01_2019/SendNoti.jsp HTTP/1.1" 200 3056
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:51:20 +0530] "GET /images/bg.jpg HTTP/1.1" 404 977
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:51:20 +0530] "GET /images/banner.jpg HTTP/1.1" 404 985
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:51:30 +0530] "GET /VTJDM01_2019/AppliedPro.jsp HTTP/1.1" 200 180225
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:51:41 +0530] "GET /VTJDM01_2019/Robot_login.jsp HTTP/1.1" 200 3143
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:51:52 +0530] "POST /VTJDM01_2019/Robologin_db.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:51:52 +0530] "GET /VTJDM01_2019/Robot_home1.jsp HTTP/1.1" 200 9842
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:52:14 +0530] "GET /VTJDM01_2019/Searching?admin=no&txt_skills=java+python&skilltype=All HTTP/1.1" 200 26731
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:52:43 +0530] "GET /VTJDM01_2019/Robot_login.jsp HTTP/1.1" 200 3143
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:52:48 +0530] "GET /VTJDM01_2019/Admin_login.jsp HTTP/1.1" 200 3145
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:52:55 +0530] "POST /VTJDM01_2019/Admin_logindb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:52:55 +0530] "GET /VTJDM01_2019/Admin_panel.jsp HTTP/1.1" 200 8393
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:53:03 +0530] "GET /VTJDM01_2019/HR_reg.jsp HTTP/1.1" 200 4001
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:53:07 +0530] "GET /VTJDM01_2019/Hr_login.jsp HTTP/1.1" 200 3330
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:53:13 +0530] "POST /VTJDM01_2019/HR_logDb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:53:13 +0530] "GET /VTJDM01_2019/HR_home.jsp HTTP/1.1" 200 7988
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:53:15 +0530] "GET /VTJDM01_2019/profile_from_admin.jsp HTTP/1.1" 200 3848
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:53:20 +0530] "GET /VTJDM01_2019/SendNoti.jsp HTTP/1.1" 200 3056
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:53:20 +0530] "GET /images/bg.jpg HTTP/1.1" 404 977
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:53:20 +0530] "GET /images/banner.jpg HTTP/1.1" 404 985
0:0:0:0:0:0:0:1 - - [24/Nov/2021:11:53:41 +0530] "POST /VTJDM01_2019/SendNotDb.jsp HTTP/1.1" 500 2956
